date,small_text,event_name,date_dt,year,state,city,lat,lon
2025-07-10," Sharonville, OH, United States | Main Tournament | July 10, 2025",Arcade Legacy's Thursday Throwdown,2025-07-10,2025,OH,Sharonville,39.2681136,-84.4132746
2019-02-12," Cleveland, OH, United States | Main Tournament | February 12, 2019",Super Flip Frenzy,2019-02-12,2019,OH,Cleveland,41.49932,-81.6943605
2019-02-11," Akron, OH, United States | Main Tournament | February 11, 2019",Stonehedge Knockout,2019-02-11,2019,OH,Akron,41.081199,-81.5188377
2019-02-11," Akron, OH, United States | Launch Party | February 11, 2019",Stonehedge Official Stern Munsters Launch,2019-02-11,2019,OH,Akron,41.081199,-81.5188377
2019-02-10," Columbus, OH, United States | Main Tournament | February 10, 2019",Pinball Wizard Championship 2019,2019-02-10,2019,OH,Columbus,39.9625112,-83.0032218
2019-02-09," Cincinnati, OH, United States | Main Tournament | February 9, 2019",Stern Munsters Launch Party - Cincinnati,2019-02-09,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-02-08," Berea, OH, United States | Main Tournament | February 8, 2019",Kidforce Friday Night Knockout,2019-02-08,2019,OH,Berea,41.3661614,-81.8543026
2019-02-08," Berea, OH, United States | Launch Party | February 8, 2019",Official Munsters Launch Party *Stern Army*,2019-02-08,2019,OH,Berea,41.3661614,-81.8543026
2019-02-06," Middleburg Heights, OH, United States | Main Tournament | February 6, 2019",Southland Lanes Knockout February 2019,2019-02-06,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-02-03," Lima, OH, United States | Main Tournament | February 3, 2019",Cartridge Gaming Pinball Selfie Finals 2019,2019-02-03,2019,OH,Lima,40.742551,-84.1052256
2019-02-01," Columbus, OH, United States | Main Tournament | February 1, 2019",Actual Brewing Monthly Tournament - Best Game,2019-02-01,2019,OH,Columbus,39.9625112,-83.0032218
2019-02-01," Berea, OH, United States | Main Tournament | February 1, 2019",Kidforce Friday Night Knockout,2019-02-01,2019,OH,Berea,41.3661614,-81.8543026
2019-01-31," Lima, OH, United States | Main Tournament | January 31, 2019",Cartridge Gaming 4 Strikes Pinball 2019 Episode 2,2019-01-31,2019,OH,Lima,40.742551,-84.1052256
2018-12-13," Columbus, OH, United States | League | December 13, 2018 to January 31, 2019",Belles and Chimes Columbus Women's League,2018-12-13,2018,OH,Columbus,39.9625112,-83.0032218
2019-01-27," Cleveland, OH, United States | Main Tournament | January 27, 2019",Superelectric Pinball Battle,2019-01-27,2019,OH,Cleveland,41.49932,-81.6943605
2018-11-12," Cleveland, OH, United States | League | November 12, 2018 to January 26, 2019",Cleveland Pinball League,2018-11-12,2018,OH,Cleveland,41.49932,-81.6943605
2019-01-25," Cincinnati, OH, United States | Main Tournament | January 25, 2019",Stern Army - Arcade Legacy Bar Semi-Monthly Tournament,2019-01-25,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-01-25," Berea, OH, United States | Main Tournament | January 25, 2019",Kidforce Friday Night Knockout,2019-01-25,2019,OH,Berea,41.3661614,-81.8543026
2019-01-21," Batavia, OH, United States | Main Tournament | January 21, 2019",New Cincy League Prequel,2019-01-21,2019,OH,Batavia,39.0770072,-84.1768795
2019-01-20," Columbus, OH, United States | Womens Division | January 20, 2019",Women of Ohio Joust,2019-01-20,2019,OH,Columbus,39.9625112,-83.0032218
2019-01-19," Columbus, OH, United States | Main Tournament | January 19, 2019",IFPA Ohio State Pinball Championship,2019-01-19,2019,OH,Columbus,39.9625112,-83.0032218
2019-01-18," Berea, OH, United States | Main Tournament | January 18, 2019",Kidforce Friday Night Knockout,2019-01-18,2019,OH,Berea,41.3661614,-81.8543026
2019-01-15," Lima, OH, United States | Main Tournament | January 15, 2019",Cartridge Gaming 4 Strikes Pinball 2019 Episode 1,2019-01-15,2019,OH,Lima,40.742551,-84.1052256
2019-01-12," Batavia, OH, United States | Main Tournament | January 12, 2019",Pinball Wizard Championship 2018 Finals Invite,2019-01-12,2019,OH,Batavia,39.0770072,-84.1768795
2019-01-12," Batavia, OH, United States | Main Tournament | January 12, 2019",Pinball Wizard Championship 2018 PARTY,2019-01-12,2019,OH,Batavia,39.0770072,-84.1768795
2019-01-11," Cincinnati, OH, United States | Main Tournament | January 11, 2019",Stern Army - Arcade Legacy Bar Semi-Monthly Tournament,2019-01-11,2019,OH,Cincinnati,39.1031182,-84.5120196
2019-01-11," Berea, OH, United States | Main Tournament | January 11, 2019",Kidforce Friday Night Knockout,2019-01-11,2019,OH,Berea,41.3661614,-81.8543026
2019-01-10," Independence, OH, United States | Main Tournament | January 10, 2019",Melt Bar & Grilled Women's Only Tournament,2019-01-10,2019,OH,Independence,41.3686645,-81.6379033
2019-01-09," Columbus, OH, United States | Womens Division | January 9, 2019",Women's Monthly Tournament Series,2019-01-09,2019,OH,Columbus,39.9625112,-83.0032218
2019-01-09," Middleburg Heights, OH, United States | Main Tournament | January 9, 2019",Southland Lanes Knockout January 2019,2019-01-09,2019,OH,Middleburg Heights,41.3614401,-81.812912
2019-01-07," Columbus, OH, United States | Main Tournament | January 7, 2019",Monday Night Knockout Series,2019-01-07,2019,OH,Columbus,39.9625112,-83.0032218
2019-01-04," Berea, OH, United States | Main Tournament | January 4, 2019",Kidforce Friday Night Knockout,2019-01-04,2019,OH,Berea,41.3661614,-81.8543026
2019-01-01," Columbus, OH, United States | Main Tournament | January 1, 2019",Hangover Helper 2: Electric Boogaloo New Years Day,2019-01-01,2019,OH,Columbus,39.9625112,-83.0032218
2018-12-30," Columbus, OH, United States | Main Tournament | December 30, 2018",Actual Pinball Monthly Knockout,2018-12-30,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-30," Cleveland, OH, United States | Main Tournament | December 30, 2018",Superelectric Pinball Battle,2018-12-30,2018,OH,Cleveland,41.49932,-81.6943605
2018-12-29," Lima, OH, United States | Main Tournament | December 29, 2018",Cartridge Gaming Pinball Grand Opening 4 Strikes,2018-12-29,2018,OH,Lima,40.742551,-84.1052256
2018-12-28," Cincinnati, OH, United States | Main Tournament | December 28, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-12-28,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-12-28," Berea, OH, United States | Main Tournament | December 28, 2018",Kidforce Friday Night Knockout,2018-12-28,2018,OH,Berea,41.3661614,-81.8543026
2018-12-28," Columbus, OH, United States | Main Tournament | December 28, 2018",It's Friiiidaaay Knockout Tournament,2018-12-28,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-21," Berea, OH, United States | Main Tournament | December 21, 2018",Kidforce Friday Night Knockout,2018-12-21,2018,OH,Berea,41.3661614,-81.8543026
2018-12-21," Columbus, OH, United States | Main Tournament | December 21, 2018",It's Friiiidaaay Knockout Tournament,2018-12-21,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-20," Columbus, OH, United States | Launch Party | December 20, 2018",Stern Beatles Launch Party - Columbus,2018-12-20,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-17," Columbus, OH, United States | Main Tournament | December 17, 2018",Monday Night Knockout Series,2018-12-17,2018,OH,Columbus,39.9625112,-83.0032218
2018-11-04," Columbus, OH, United States | League | November 4, 2018 to December 16, 2018",Actual Pinball League,2018-11-04,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-15," Berea, OH, United States | Main Tournament | December 15, 2018","Kidforce Collectibles Pinball, Pinball, Pinball",2018-12-15,2018,OH,Berea,41.3661614,-81.8543026
2018-12-14," Berea, OH, United States | Main Tournament | December 14, 2018",Kidforce Friday Night Knockout,2018-12-14,2018,OH,Berea,41.3661614,-81.8543026
2018-12-14," Cincinnati, OH, United States | Main Tournament | December 14, 2018",Pinball Wizard Championship 2018,2018-12-14,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-12-13," Independence, OH, United States | Main Tournament | December 13, 2018",Melt Bar and Grilled Pinball Tournament,2018-12-13,2018,OH,Independence,41.3686645,-81.6379033
2018-12-13," Columbus, OH, United States | Womens Division | December 13, 2018",Jingle Belles and Chimes Kick-Off,2018-12-13,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-12," Columbus, OH, United States | Womens Division | December 12, 2018",Women's Monthly Tournament Series,2018-12-12,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-10," Columbus, OH, United States | Main Tournament | December 10, 2018",Monday Night Knockout Series,2018-12-10,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-10," Akron, OH, United States | Main Tournament | December 10, 2018",Stonehedge Knockouts,2018-12-10,2018,OH,Akron,41.081199,-81.5188377
2018-12-08," Cincinnati, OH, United States | Main Tournament | December 8, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-12-08,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-12-07," Berea, OH, United States | Main Tournament | December 7, 2018",Kidforce Friday Night Knockout,2018-12-07,2018,OH,Berea,41.3661614,-81.8543026
2018-12-03," Columbus, OH, United States | Main Tournament | December 3, 2018",Monday Night Knockout Series,2018-12-03,2018,OH,Columbus,39.9625112,-83.0032218
2018-12-02," Cincinnati, OH, United States | Main Tournament | December 2, 2018",Pincinnati Running of the Gauntlet,2018-12-02,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-12-01," Cincinnati, OH, United States | Main Tournament | December 1, 2018",Pincinnati Matchplay Tournament,2018-12-01,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-12-01," Cincinnati, OH, United States | Womens Division | December 1, 2018",Pincinnati Women's Tournament,2018-12-01,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-11-30," Cincinnati, OH, United States | Main Tournament | November 30, 2018",Pincinnati Strike-Out Tournament,2018-11-30,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-11-30," Berea, OH, United States | Main Tournament | November 30, 2018",Kidforce Friday Night Knockout,2018-11-30,2018,OH,Berea,41.3661614,-81.8543026
2018-11-26," Columbus, OH, United States | Main Tournament | November 26, 2018",Monday Night Knockout Series,2018-11-26,2018,OH,Columbus,39.9625112,-83.0032218
2018-11-25," Cleveland, OH, United States | Main Tournament | November 25, 2018",Superelectric Pinball Battle,2018-11-25,2018,OH,Cleveland,41.49932,-81.6943605
2018-11-23," Cincinnati, OH, United States | Main Tournament | November 23, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-11-23,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-11-19," Columbus, OH, United States | Main Tournament | November 19, 2018",Monday Night Knockout Series,2018-11-19,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-03," Berea, OH, United States | Fall League | September 3, 2018 to November 18, 2018",Kidforce Collectibles Pinball League,2018-09-03,2018,OH,Berea,41.3661614,-81.8543026
2018-11-16," Berea, OH, United States | Main Tournament | November 16, 2018",Kidforce Friday Night Knockout,2018-11-16,2018,OH,Berea,41.3661614,-81.8543026
2018-11-16," Columbus, OH, United States | Main Tournament | November 16, 2018",It's Friiiidaaay Knockout Tournament,2018-11-16,2018,OH,Columbus,39.9625112,-83.0032218
2018-10-17," Cleveland, OH, United States | League | October 17, 2018 to November 14, 2018",Belles & Chimes CLE,2018-10-17,2018,OH,Cleveland,41.49932,-81.6943605
2018-11-14," Columbus, OH, United States | Womens Division | November 14, 2018",Women's Monthly Tournament Series,2018-11-14,2018,OH,Columbus,39.9625112,-83.0032218
2018-11-12," Columbus, OH, United States | Main Tournament | November 12, 2018",Monday Night Knockout Series,2018-11-12,2018,OH,Columbus,39.9625112,-83.0032218
2018-11-11," Columbus, OH, United States | Main Tournament | November 11, 2018",2nd Annual Pins for PiN,2018-11-11,2018,OH,Columbus,39.9625112,-83.0032218
2018-11-11," Cleveland, OH, United States | Pin-Golf | November 11, 2018",Superelectric Pingolf,2018-11-11,2018,OH,Cleveland,41.49932,-81.6943605
2018-11-10," Cincinnati, OH, United States | Main Tournament | November 10, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-11-10,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-11-09," Berea, OH, United States | Main Tournament | November 9, 2018",Kidforce Friday Night Knockout,2018-11-09,2018,OH,Berea,41.3661614,-81.8543026
2018-11-09," Batavia, OH, United States | Main Tournament | November 9, 2018",Pinball Wizard Championship 2018,2018-11-09,2018,OH,Batavia,39.0770072,-84.1768795
2018-11-08," Independence, OH, United States | Womens Division | November 8, 2018",Melt Bar & Grilled Women's Only Tournament,2018-11-08,2018,OH,Independence,41.3686645,-81.6379033
2018-11-05," Columbus, OH, United States | Main Tournament | November 5, 2018",Monday Night Knockout Series,2018-11-05,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-24," New Albany, OH, United States | League | August 24, 2018 to November 3, 2018",Mid Ohio Flipper Organization,2018-08-24,2018,OH,New Albany,40.0821602,-82.8100923
2018-11-02," Berea, OH, United States | Main Tournament | November 2, 2018",Kidforce Friday Night Knockout,2018-11-02,2018,OH,Berea,41.3661614,-81.8543026
2018-10-29," Akron, OH, United States | Main Tournament | October 29, 2018",Stonehedge Knockouts,2018-10-29,2018,OH,Akron,41.081199,-81.5188377
2018-09-16," Columbus, OH, United States | League | September 16, 2018 to October 28, 2018",Silverball Sunday Pinball League,2018-09-16,2018,OH,Columbus,39.9625112,-83.0032218
2018-10-28," Columbus, OH, United States | Main Tournament | October 28, 2018",Sunday Funday - Halloween Edition,2018-10-28,2018,OH,Columbus,39.9625112,-83.0032218
2018-10-28," Cleveland, OH, United States | Main Tournament | October 28, 2018",Superelectric Pinball Battle,2018-10-28,2018,OH,Cleveland,41.49932,-81.6943605
2018-10-27," Columbus, OH, United States | Main Tournament | October 27, 2018",League Super Awesome Monthly Tournament Series,2018-10-27,2018,OH,Columbus,39.9625112,-83.0032218
2018-10-26," Cincinnati, OH, United States | Main Tournament | October 26, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-10-26,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-10-26," Berea, OH, United States | Main Tournament | October 26, 2018",Kidforce Friday Night Knockout,2018-10-26,2018,OH,Berea,41.3661614,-81.8543026
2018-10-22," Columbus, OH, United States | Main Tournament | October 22, 2018",Silverball Seasonal Tourney!,2018-10-22,2018,OH,Columbus,39.9625112,-83.0032218
2018-10-19," Berea, OH, United States | Main Tournament | October 19, 2018",Kidforce Friday Night Knockout,2018-10-19,2018,OH,Berea,41.3661614,-81.8543026
2018-10-13," Cincinnati, OH, United States | Main Tournament | October 13, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-10-13,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-10-12," Akron, OH, United States | Main Tournament | October 12, 2018",Pinball Wizard Championship 2018,2018-10-12,2018,OH,Akron,41.081199,-81.5188377
2018-10-10," Cleveland, OH, United States | Womens Division | October 10, 2018",Sandra Bullock DemoMANIA Tournament,2018-10-10,2018,OH,Cleveland,41.49932,-81.6943605
2018-10-10," Columbus, OH, United States | Womens Division | October 10, 2018",Women's Monthly Tournament Series,2018-10-10,2018,OH,Columbus,39.9625112,-83.0032218
2018-10-08," Akron, OH, United States | Main Tournament | October 8, 2018",Stonehedge Knockouts,2018-10-08,2018,OH,Akron,41.081199,-81.5188377
2018-10-05," Berea, OH, United States | Main Tournament | October 5, 2018",Kidforce Friday Night Knockout,2018-10-05,2018,OH,Berea,41.3661614,-81.8543026
2018-10-04," Independence, OH, United States | Main Tournament | October 4, 2018",Melt Bar & Grilled Pinball Tournament,2018-10-04,2018,OH,Independence,41.3686645,-81.6379033
2018-10-01," Akron, OH, United States | Main Tournament | October 1, 2018",Stonehedge Knockouts,2018-10-01,2018,OH,Akron,41.081199,-81.5188377
2018-09-30," Cleveland, OH, United States | Main Tournament | September 30, 2018",Superelectric Pinball Battle,2018-09-30,2018,OH,Cleveland,41.49932,-81.6943605
2018-09-29," Columbus, OH, United States | Launch Party | September 29, 2018",Stern Deadpool Launch Party - Columbus Ohio,2018-09-29,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-28," Cincinnati, OH, United States | Main Tournament | September 28, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-09-28,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-09-28," Berea, OH, United States | Main Tournament | September 28, 2018",Kidforce Friday Night Knockout,2018-09-28,2018,OH,Berea,41.3661614,-81.8543026
2018-08-02," Columbus, OH, United States | League | August 2, 2018 to September 27, 2018",League Super Awesome,2018-08-02,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-25," Dublin, OH, United States | Launch Party | September 25, 2018",Stern Deadpool Launch Party - Columbus,2018-09-25,2018,OH,Dublin,40.1024767,-83.1406167
2018-09-24," Columbus, OH, United States | Launch Party | September 24, 2018",Stern Deadpool Launch Party - Columbus,2018-09-24,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-06," Columbus, OH, United States | League | August 6, 2018 to September 24, 2018",Level One Silverball League,2018-08-06,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-24," Akron, OH, United States | Main Tournament | September 24, 2018",Stonehedge Knockouts,2018-09-24,2018,OH,Akron,41.081199,-81.5188377
2018-09-23," Columbus, OH, United States | Main Tournament | September 23, 2018",Sunday Funday Charity Pinball Tournament,2018-09-23,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-21," Berea, OH, United States | Main Tournament | September 21, 2018",Kidforce Friday Night Knockout,2018-09-21,2018,OH,Berea,41.3661614,-81.8543026
2018-09-21," Columbus, OH, United States | Main Tournament | September 21, 2018",It's Friiiidaaay Knockout Tournament,2018-09-21,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-18," Cleveland, OH, United States | Main Tournament | September 18, 2018",Weekly Wizard,2018-09-18,2018,OH,Cleveland,41.49932,-81.6943605
2018-09-18," Columbus, OH, United States | Launch Party | September 18, 2018",Stern Deadpool Launch Party - Columbus,2018-09-18,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-17," Akron, OH, United States | Main Tournament | September 17, 2018",Stonehedge Knockout Series 2018,2018-09-17,2018,OH,Akron,41.081199,-81.5188377
2018-09-14," Cincinnati, OH, United States | Launch Party | September 14, 2018",Stern Deadpool Launch Party - Cincinnati,2018-09-14,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-09-14," Berea, OH, United States | Main Tournament | September 14, 2018",Pinball Wizard Championship 2018,2018-09-14,2018,OH,Berea,41.3661614,-81.8543026
2018-09-13," Independence, OH, United States | Main Tournament | September 13, 2018",Melt Bar & Grilled Women's Only Tournament,2018-09-13,2018,OH,Independence,41.3686645,-81.6379033
2018-09-12," Columbus, OH, United States | Womens Division | September 12, 2018",Women's Monthly Tournament Series,2018-09-12,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-09," Columbus, OH, United States | Main Tournament | September 9, 2018",Bi-Weekly Sunday Funday,2018-09-09,2018,OH,Columbus,39.9625112,-83.0032218
2018-09-06," Independence, OH, United States | Main Tournament | September 6, 2018 to September 9, 2018",Cleveland Pinball & Arcade Show,2018-09-06,2018,OH,Independence,41.3686645,-81.6379033
2018-09-08," Cincinnati, OH, United States | Main Tournament | September 8, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-09-08,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-09-06," Independence, OH, United States | Classics | September 6, 2018 to September 8, 2018",Cleveland Pinball & Arcade Show,2018-09-06,2018,OH,Independence,41.3686645,-81.6379033
2018-09-07," Independence, OH, United States | Womens Division | September 7, 2018",Cleveland Pinball & Arcade Show,2018-09-07,2018,OH,Independence,41.3686645,-81.6379033
2018-09-05," Independence, OH, United States | Main Tournament | September 5, 2018",Pre-Cleveland Show Melt Bar Knockout,2018-09-05,2018,OH,Independence,41.3686645,-81.6379033
2018-09-04," Cleveland, OH, United States | Main Tournament | September 4, 2018",Weekly Wizard,2018-09-04,2018,OH,Cleveland,41.49932,-81.6943605
2018-09-03," Akron, OH, United States | Main Tournament | September 3, 2018",Stonehedge Knockout Series 2018,2018-09-03,2018,OH,Akron,41.081199,-81.5188377
2018-08-31," Cincinnati, OH, United States | Main Tournament | August 31, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-08-31,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-08-31," Berea, OH, United States | Main Tournament | August 31, 2018",Kidforce Friday Night Knockout,2018-08-31,2018,OH,Berea,41.3661614,-81.8543026
2018-08-27," Akron, OH, United States | Main Tournament | August 27, 2018",Stonehedge Knockout Series 2018,2018-08-27,2018,OH,Akron,41.081199,-81.5188377
2018-08-27," Cleveland, OH, United States | Main Tournament | August 27, 2018",Monday Night Pinball CLE,2018-08-27,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-26," Columbus, OH, United States | Main Tournament | August 26, 2018",Bi-Weekly Sunday Funday,2018-08-26,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-26," Cleveland, OH, United States | Main Tournament | August 26, 2018",Superelectric Pinball Battle,2018-08-26,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-25," Columbus, OH, United States | Main Tournament | August 25, 2018",League Super Awesome Monthly Tournament Series,2018-08-25,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-24," Berea, OH, United States | Main Tournament | August 24, 2018",Kidforce Friday Night Knockout,2018-08-24,2018,OH,Berea,41.3661614,-81.8543026
2018-08-24," Columbus, OH, United States | Main Tournament | August 24, 2018",It's Friiiidaaay Knockout Tournament,2018-08-24,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-21," Cleveland, OH, United States | Main Tournament | August 21, 2018",Weekly Wizard,2018-08-21,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-20," Akron, OH, United States | Main Tournament | August 20, 2018",Stonehedge Knockout Series 2018,2018-08-20,2018,OH,Akron,41.081199,-81.5188377
2018-08-18," Independence, OH, United States | A Division | August 18, 2018",The Melt Bar & Grilled Official Launch Party Pinball Tournament,2018-08-18,2018,OH,Independence,41.3686645,-81.6379033
2018-08-17," Berea, OH, United States | Main Tournament | August 17, 2018",Kidforce Friday Night Knockout,2018-08-17,2018,OH,Berea,41.3661614,-81.8543026
2018-08-15," Columbus, OH, United States | Main Tournament | August 15, 2018",Flipper Face Off at Actual Brewing,2018-08-15,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-15," Cleveland, OH, United States | Womens Division | August 15, 2018",Belles & Chimes CLE Cat Lady Classic,2018-08-15,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-13," Akron, OH, United States | Main Tournament | August 13, 2018",Stonehedge Knockout Series 2018,2018-08-13,2018,OH,Akron,41.081199,-81.5188377
2018-08-13," Cleveland, OH, United States | Main Tournament | August 13, 2018",Monday Night Pinball CLE,2018-08-13,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-12," Columbus, OH, United States | Main Tournament | August 12, 2018",Bi-Weekly Sunday Funday,2018-08-12,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-12," Cincinnati, OH, United States | Main Tournament | August 12, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-08-12,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-06-10," Berea, OH, United States | Spring League | June 10, 2018 to August 12, 2018",Kidforce Collectibles Pinball League,2018-06-10,2018,OH,Berea,41.3661614,-81.8543026
2018-06-15," New Albany, OH, United States | League | June 15, 2018 to August 11, 2018",Mid Ohio Flipper Organization,2018-06-15,2018,OH,New Albany,40.0821602,-82.8100923
2018-08-11," Ostrander, OH, United States | Main Tournament | August 11, 2018",League Super Awesome Pinball Summer Wrap Up,2018-08-11,2018,OH,Ostrander,40.266172,-83.2126932
2018-08-10," Berea, OH, United States | Main Tournament | August 10, 2018",Kidforce Friday Night Knockout,2018-08-10,2018,OH,Berea,41.3661614,-81.8543026
2018-08-10," Ostrander, OH, United States | Main Tournament | August 10, 2018",Pinball Wizard Championship 2018,2018-08-10,2018,OH,Ostrander,40.266172,-83.2126932
2018-08-08," Columbus, OH, United States | Womens Division | August 8, 2018",Women's Monthly Tournament Series,2018-08-08,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-07," Cleveland, OH, United States | Main Tournament | August 7, 2018",Weekly Wizard,2018-08-07,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-06," Akron, OH, United States | Main Tournament | August 6, 2018",Stonehedge Knockout Series 2018,2018-08-06,2018,OH,Akron,41.081199,-81.5188377
2018-08-05," Cleveland, OH, United States | Pin-Golf | August 5, 2018",Superelectric Pingolf,2018-08-05,2018,OH,Cleveland,41.49932,-81.6943605
2018-08-04," Columbus, OH, United States | Main Tournament | August 4, 2018",Critical Hit for Aaron by Pinball Wizard 2018,2018-08-04,2018,OH,Columbus,39.9625112,-83.0032218
2018-08-03," Berea, OH, United States | Main Tournament | August 3, 2018",Kidforce Friday Night Knockout,2018-08-03,2018,OH,Berea,41.3661614,-81.8543026
2018-08-01," Columbus, OH, United States | Main Tournament | August 1, 2018",Flipper Face Off at Actual Brewing,2018-08-01,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-30," Cleveland, OH, United States | Main Tournament | July 30, 2018",Monday Night Pinball CLE,2018-07-30,2018,OH,Cleveland,41.49932,-81.6943605
2018-07-27," Cincinnati, OH, United States | Main Tournament | July 27, 2018",Arcade Legacy Bar FREE Strikes Monthly,2018-07-27,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-07-24," Cleveland, OH, United States | Main Tournament | July 24, 2018",Weekly Wizard,2018-07-24,2018,OH,Cleveland,41.49932,-81.6943605
2018-07-23," Akron, OH, United States | Main Tournament | July 23, 2018",Stonehedge Knockout Series 2018,2018-07-23,2018,OH,Akron,41.081199,-81.5188377
2018-07-22," Cleveland, OH, United States | Main Tournament | July 22, 2018",Superelectric Pinball Battle,2018-07-22,2018,OH,Cleveland,41.49932,-81.6943605
2018-07-20," Berea, OH, United States | Main Tournament | July 20, 2018",Kidforce Friday Night Knockout,2018-07-20,2018,OH,Berea,41.3661614,-81.8543026
2018-07-19," North Ridgeville, OH, United States | Main Tournament | July 19, 2018",Full Blast Pinball Knockout Tournament,2018-07-19,2018,OH,North Ridgeville,41.3894905,-82.0190321
2018-06-07," Columbus, OH, United States | League | June 7, 2018 to July 19, 2018",League Super Awesome,2018-06-07,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-16," Columbus, OH, United States | Main Tournament | July 16, 2018",Level One Seasonal Tournament,2018-07-16,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-16," Cleveland, OH, United States | Main Tournament | July 16, 2018",Monday Night Pinball CLE,2018-07-16,2018,OH,Cleveland,41.49932,-81.6943605
2018-07-14," Cincinnati, OH, United States | Main Tournament | July 14, 2018",Arcade Legacy Bar Semi-monthly Tournament,2018-07-14,2018,OH,Cincinnati,39.1031182,-84.5120196
2018-07-13," Berea, OH, United States | Main Tournament | July 13, 2018",Kidforce Friday Night Knockout,2018-07-13,2018,OH,Berea,41.3661614,-81.8543026
2018-07-13," Columbus, OH, United States | Main Tournament | July 13, 2018",Pinball Wizard Championship 2018,2018-07-13,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-11," Columbus, OH, United States | Womens Division | July 11, 2018",Women's Monthly Tournament Series,2018-07-11,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-10," Cleveland, OH, United States | Main Tournament | July 10, 2018",Weekly Wizard,2018-07-10,2018,OH,Cleveland,41.49932,-81.6943605
2018-07-07," Columbus, OH, United States | Main Tournament | July 7, 2018 to July 8, 2018",The Amazing Pinball Race,2018-07-07,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-06," Columbus, OH, United States | Womens Division | July 6, 2018",The Amazing Race Preshow,2018-07-06,2018,OH,Columbus,39.9625112,-83.0032218
2018-07-06," Berea, OH, United States | Main Tournament | July 6, 2018",Kidforce Friday Night Knockout,2018-07-06,2018,OH,Berea,41.3661614,-81.8543026
2018-07-04," Columbus, OH, United States | Main Tournament | July 4, 2018",League Super Awesome 4th of July Tournament,2018-07-04,2018,OH,Columbus,39.9625112,-83.0032218
